PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,AB,FAU,AU,LA,PT,PL,TA,JT,JID,RN,SB,MH,EDAT,MHDA,CRDT,PHST,AID,PST,SO,RF,TT,PMC,OID,OTO,OT,GN,AD,SI,GR
103314,NLM,MEDLINE,19790212,20191027,,29,1-2,1978 Nov 17,Clinical implications of chromosome abnormalities in acute non-lymphocytic leukemia: current status.,73-9,"Data currently available on banded chromosome studies on patients with ANLL suggest that the presence of a chromosome abnormality in such patients indicates a poor prognosis, and that different treatment strategies need to be developed for these patients. However, patients with at least one normal metaphase survive nearly as long as those with only normal metaphases. A specific chromosome abnormality in APL [t(15;17)], an unusual association of a translocation [t(8;21)] in association with loss of a sex chromosome, and a rare association of thrombocytosis and a chromosome insertion (3;3 ins), suggest that some chromosome changes in ANLL are specific.","['Golomb, H M']",['Golomb HM'],['eng'],['Journal Article'],Germany,Virchows Arch B Cell Pathol,"Virchows Archiv. B, Cell pathology",0437105,,IM,"['Acute Disease', 'Chromosome Aberrations/*complications', 'Chromosome Disorders', 'Chromosomes, Human, 1-3', 'Chromosomes, Human, 21-22 and Y', 'Chromosomes, Human, 6-12 and X', 'Humans', 'Leukemia/*complications/diagnosis', 'Metaphase', 'Prognosis', 'Translocation, Genetic']",1978/11/17 00:00,1978/11/17 00:01,['1978/11/17 00:00'],"['1978/11/17 00:00 [pubmed]', '1978/11/17 00:01 [medline]', '1978/11/17 00:00 [entrez]']",['10.1007/BF02899339 [doi]'],ppublish,Virchows Arch B Cell Pathol. 1978 Nov 17;29(1-2):73-9. doi: 10.1007/BF02899339.,,,,,,,,,,
103313,NLM,MEDLINE,19790212,20191027,,29,1-2,1978 Nov 17,Cytogenetic patterns in acute nonlymphocytic leukemia.,65-72,"Analysis of chromosomal banding patterns in acute nonlymphocytic leukemia (ANLL) reveals that approximately 50% of patients have an abnormal karyotype. Although there is substantial variability, certain nonrandom abnormalities occur, e.g., +8, -7, and the 8;21 translocation (often accompanied by loss of an X or Y chromosome). The 15;17 translocation appears to be highly specific for acute promyelocytic leukemia. These abnormalities usually are not seen in remission, but reappear in relapse, sometimes exhibiting further clonal evolution; a +8 is the most frequently observed evolutionary change. Patients with ANLL following treatment of a malignant lymphoma tend to have hypodiploid modal numbers and frequently show loss of a chromosome No. 5 or No. 7.","['Testa, J R', 'Rowley, J D']","['Testa JR', 'Rowley JD']",['eng'],"['Journal Article', ""Research Support, U.S. Gov't, Non-P.H.S."", ""Research Support, U.S. Gov't, P.H.S.""]",Germany,Virchows Arch B Cell Pathol,"Virchows Archiv. B, Cell pathology",0437105,,IM,"['Acute Disease', 'Bone Marrow/pathology', 'Chromosome Aberrations/*complications', 'Chromosome Banding', 'Chromosome Disorders', 'Chromosomes, Human, 13-15', 'Chromosomes, Human, 16-18', 'Chromosomes, Human, 21-22 and Y', 'Chromosomes, Human, 6-12 and X', 'Humans', 'Leukemia/complications/*pathology', 'Remission, Spontaneous', 'Translocation, Genetic']",1978/11/17 00:00,1978/11/17 00:01,['1978/11/17 00:00'],"['1978/11/17 00:00 [pubmed]', '1978/11/17 00:01 [medline]', '1978/11/17 00:00 [entrez]']",['10.1007/BF02899338 [doi]'],ppublish,Virchows Arch B Cell Pathol. 1978 Nov 17;29(1-2):65-72. doi: 10.1007/BF02899338.,,,,,,,,,,
103312,NLM,MEDLINE,19790212,20191027,,29,1-2,1978 Nov 17,Chromosome abnormalities in the acute phase of CML.,57-63,,"['Rowley, J D']",['Rowley JD'],['eng'],"['Journal Article', ""Research Support, U.S. Gov't, Non-P.H.S."", ""Research Support, U.S. Gov't, P.H.S.""]",Germany,Virchows Arch B Cell Pathol,"Virchows Archiv. B, Cell pathology",0437105,,IM,"['Acute Disease', 'Chromosome Aberrations/*complications', 'Chromosome Disorders', 'Chromosomes, Human, 16-18', 'Chromosomes, Human, 19-20', 'Chromosomes, Human, 21-22 and Y', 'Chromosomes, Human, 6-12 and X', 'Humans', 'Leukemia, Myeloid/complications/*pathology', 'Spleen/pathology', 'Splenectomy']",1978/11/17 00:00,1978/11/17 00:01,['1978/11/17 00:00'],"['1978/11/17 00:00 [pubmed]', '1978/11/17 00:01 [medline]', '1978/11/17 00:00 [entrez]']",['10.1007/BF02899337 [doi]'],ppublish,Virchows Arch B Cell Pathol. 1978 Nov 17;29(1-2):57-63. doi: 10.1007/BF02899337.,,,,,,,,,,
103311,NLM,MEDLINE,19790212,20191027,,29,1-2,1978 Nov 17,Cytogenetics of acute and chronic myelofibrosis.,45-50,"In myelofibrosis, acute or chronic, as well as in other myeloproliferative disorders which carry an increased risk of developing leukemia, a clone of hemic cells with a chromosome abnormality is a relatively common occurrence. To date, however, the presence or absence of a cytogenetic alteration has not been of prognostic value with respect to subsequent clinical course. No particular karyotypic change is specific for myelofibrosis, but many of the same non-random abnormalities occur as in other leukemic and preleukemic states. Both cytogenetic and isoenzyme data indicate that the fibrous tissue in the marrow is not part of the myeloproliferative clone.","['Nowell, P C', 'Finan, J B']","['Nowell PC', 'Finan JB']",['eng'],"['Journal Article', ""Research Support, U.S. Gov't, P.H.S.""]",Germany,Virchows Arch B Cell Pathol,"Virchows Archiv. B, Cell pathology",0437105,,IM,"['Acute Disease', 'Adolescent', 'Adult', 'Aged', 'Chromosome Aberrations/*complications', 'Chromosome Disorders', 'Chronic Disease', 'Clone Cells', 'Female', 'Humans', 'Karyotyping', 'Leukemia/complications', 'Male', 'Middle Aged', 'Primary Myelofibrosis/complications/diagnosis/*pathology', 'Prognosis']",1978/11/17 00:00,1978/11/17 00:01,['1978/11/17 00:00'],"['1978/11/17 00:00 [pubmed]', '1978/11/17 00:01 [medline]', '1978/11/17 00:00 [entrez]']",['10.1007/BF02899335 [doi]'],ppublish,Virchows Arch B Cell Pathol. 1978 Nov 17;29(1-2):45-50. doi: 10.1007/BF02899335.,,,,,,,,,,
103310,NLM,MEDLINE,19790212,20191027,,29,1-2,1978 Nov 17,Chromosome studies in polycythemia vera.,39-44,"Polycythemia vera (PV) represents an apparent monoclonal stem cell proliferation with a frequent transition to full neoplastic behavior. Up to 26% of untreated PV patients can be expected to have some chromosome abnormalities in the marrow at the time of diagnosis, and 10--15% have an abnormal cell line or clone. Both structural and numerical aberrations occur. Aneuploidy is the most common type of chromosome abnormality, however, with hyperdiploid clones occurring more frequently than hypodiploid clones. Chromosomes 1, 8, 9 and 20 are involved in a non-random pattern, and aberrations of all the F group, or at least the No. 20 chromosome seem to be associated to some extent with diseases involving erythroid hyperplasia. Leukemia develops in a certain percentage of patients regardless of the type of treatment they have received, but the relationship, if any, between the chromosome abnormalities and the development of leukemia is still uncertain. The abnormal clones that occur in PV appear to be quite stable and there is no indication at this time that they correlate with a prognosis of leukemic transformation.","['Wurster-Hill, D H', 'McIntyre, O R']","['Wurster-Hill DH', 'McIntyre OR']",['eng'],"['Journal Article', ""Research Support, U.S. Gov't, Non-P.H.S.""]",Germany,Virchows Arch B Cell Pathol,"Virchows Archiv. B, Cell pathology",0437105,,IM,"['Aneuploidy', 'Bone Marrow/pathology', 'Cell Line', 'Chromosome Aberrations/*complications', 'Chromosome Disorders', 'Clone Cells', 'Humans', 'Leukemia/complications', 'Polycythemia Vera/complications/*pathology']",1978/11/17 00:00,1978/11/17 00:01,['1978/11/17 00:00'],"['1978/11/17 00:00 [pubmed]', '1978/11/17 00:01 [medline]', '1978/11/17 00:00 [entrez]']",['10.1007/BF02899334 [doi]'],ppublish,Virchows Arch B Cell Pathol. 1978 Nov 17;29(1-2):39-44. doi: 10.1007/BF02899334.,,,,,,,,,,
103308,NLM,MEDLINE,19790212,20191027,,29,1-2,1978 Nov 17,Preleukemic syndromes.,29-37,"Acute nonlymphocytic leukemia (ANLL) is preceded by a hematologic illness representing the ""preclinical"" stages of the disease in many patients. This ""preclinical stage"" or preleukemic stage is difficult to recognize by conventional hematologic morphologic techniques. A prospective study was carried out to determine whether cytogenetic studies would be helpful in the recognition of preleukemic states and whether the presence of cytogenetic abnormalities would have prognostic significance. A study of 284 patients with suspected preleukemia has yielded 62 patients with progression to overt ANLL. Cytogenetic abnormalities were found in 30% of suspected preleukemic patients, whereas 53% of the patients progressing to acute leukemia had cytogenetic abnormalities. These studies show that the presence of cytogenetic abnormalities aid in the recognition of preleukemia but are not specific for early leukemia. Patients with cytogenetic abnormalities are more likely to develop overt ANLL. Banded chromosome studies demonstrated cytogenetic abnormalities in the preleukemic phase in 13 of 26 patients. A variety of clonal chromosomal abnormalities were observed.","['Pierre, R V']",['Pierre RV'],['eng'],['Journal Article'],Germany,Virchows Arch B Cell Pathol,"Virchows Archiv. B, Cell pathology",0437105,,IM,"['Acute Disease', 'Chromosome Aberrations/complications', 'Chromosome Banding', 'Chromosome Disorders', 'Chromosomes, Human', 'Humans', 'Karyotyping', 'Leukemia/diagnosis', 'Preleukemia/complications/*diagnosis/genetics', 'Prospective Studies', 'Syndrome']",1978/11/17 00:00,1978/11/17 00:01,['1978/11/17 00:00'],"['1978/11/17 00:00 [pubmed]', '1978/11/17 00:01 [medline]', '1978/11/17 00:00 [entrez]']",['10.1007/BF02899333 [doi]'],ppublish,Virchows Arch B Cell Pathol. 1978 Nov 17;29(1-2):29-37. doi: 10.1007/BF02899333.,,,,,,,,,,
103306,NLM,MEDLINE,19790212,20191027,,29,1-2,1978 Nov 17,Tumors as clonal proliferation.,145-50,"Cytogenetic studies indicate that most tumors are clonal (i.e. unicellular in origin) and have karyotypic alterations. These are not consistent, but non-random abnormalities are being increasingly identified by banding techniques, pointing to the sites on human chromosomes where genes important in neoplastic development are located. It is postulated that tumor progression occurs as a result of genetic lability within the neoplastic clone, leading to emergence of increasingly mutant subpopulations (often recognizable cytogenetically) with more malignant properties. In the context of this hypothesis, acute leukemia, chronic leukemia, and preleukemia can be viewed as differing only in the rate at which an abnormal hemic clone is expanding, with progression to a more aggressive phase (e.g. the ""blast crisis"" of chronic granulocytic leukemia) reflecting emergence of a new predominant subpopulation as the result of an additional genetic change. These concepts, and the cytogenetic data from which they have been derived, may help our understanding of basic tumor biology, and have some practical applications in the diagnosis of human neoplasms.","['Nowell, P C']",['Nowell PC'],['eng'],['Journal Article'],Germany,Virchows Arch B Cell Pathol,"Virchows Archiv. B, Cell pathology",0437105,,IM,"['Cell Division', 'Clone Cells', 'Humans', 'Karyotyping', 'Leukemia/pathology', 'Neoplasms/*pathology', 'Preleukemia/pathology']",1978/11/17 00:00,1978/11/17 00:01,['1978/11/17 00:00'],"['1978/11/17 00:00 [pubmed]', '1978/11/17 00:01 [medline]', '1978/11/17 00:00 [entrez]']",['10.1007/BF02899348 [doi]'],ppublish,Virchows Arch B Cell Pathol. 1978 Nov 17;29(1-2):145-50. doi: 10.1007/BF02899348.,,,,,,,,,,
103305,NLM,MEDLINE,19790212,20191027,,29,1-2,1978 Nov 17,Abnormalities of chromosome No. 1: significance in malignant transformation.,139-44,"Studies of human hematologic malignancies have provided sufficient data not only for the identification of nonrandom abnormalities of whole chromosomes, but also for determination of the specific chromosome regions involved. In clonal aberrations leading to an excess of chromosome No. 1, or a partial excess of No. 1, trisomy for bands 1q25 to 1q32 was noted in the myeloid cells obtained from every one of 35 patients who had various disorders, such as acute leukemia, polycythemia vera, or myelofibrosis. Similar chromosome changes were a consistent finding in various solid tumors as well. This rearrangement was not the result of a particularly fragile site in that region of the chromosome, since the break points in reciprocal translocations that involve No. 1 occurred almost exclusively in the short arm. The nonrandom chromosome changes found in neoplastic cells can now be correlated with the gene loci on these chromosomes or chromosome segments as an attempt is made to identify specific genes that might be related to malignancy.","['Rowley, J D']",['Rowley JD'],['eng'],"['Journal Article', ""Research Support, U.S. Gov't, Non-P.H.S."", ""Research Support, U.S. Gov't, P.H.S.""]",Germany,Virchows Arch B Cell Pathol,"Virchows Archiv. B, Cell pathology",0437105,,IM,"['Bone Marrow/pathology', 'Chromosome Aberrations/*diagnosis', 'Chromosome Banding', 'Chromosome Disorders', '*Chromosomes, Human, 1-3', 'Clone Cells', 'Hematologic Diseases/*pathology', 'Humans', 'Karyotyping', 'Translocation, Genetic', 'Trisomy']",1978/11/17 00:00,1978/11/17 00:01,['1978/11/17 00:00'],"['1978/11/17 00:00 [pubmed]', '1978/11/17 00:01 [medline]', '1978/11/17 00:00 [entrez]']",['10.1007/BF02899347 [doi]'],ppublish,Virchows Arch B Cell Pathol. 1978 Nov 17;29(1-2):139-44. doi: 10.1007/BF02899347.,,,,,,,,,,
103303,NLM,MEDLINE,19790212,20191027,,29,1-2,1978 Nov 17,"Cytogenetics of chronic T cell leukemia, including two patients with a 14q+ translocation.",121-7,"Chromosome studies were done on 7 patients with chronic T cell leukemia. Their lymphocytes responded in culture to one or more T cell mitogens: PHA, Con A, or the calcium ionophore A23187. Clones of cytogenetically-abnormal cells were present in all seven patients, but on occasion the frequency of such cells varied greatly in cultures stimulated with different mitogens. There was no consistent chromosome change, but alterations of chromosome 2 were noted in four individuals and of chromosome 14 in three. In two patients, there was a translocation to the long arm of chromosome 14, producing a 14q+, with the break point in the terminal portion, an abnormality previously observed in B cell lymphomas. One of these patients also showed evidence of clonal evolution in sequential cytogenetic studies, but more data are needed to determine whether such investigations are of prognostic value with respect to the clinical course of the disease.","['Finan, J', 'Daniele, R', 'Rowlands, D Jr', 'Nowell, P']","['Finan J', 'Daniele R', 'Rowlands D Jr', 'Nowell P']",['eng'],"['Journal Article', ""Research Support, U.S. Gov't, P.H.S.""]",Germany,Virchows Arch B Cell Pathol,"Virchows Archiv. B, Cell pathology",0437105,['0 (Mitogens)'],IM,"['Adult', 'Aged', 'Chromosome Banding', '*Chromosomes, Human, 13-15', 'Clone Cells', 'Female', 'Humans', 'Leukemia, Lymphoid/genetics/*pathology', 'Male', 'Middle Aged', 'Mitogens', '*T-Lymphocytes', '*Translocation, Genetic']",1978/11/17 00:00,2001/03/28 10:01,['1978/11/17 00:00'],"['1978/11/17 00:00 [pubmed]', '2001/03/28 10:01 [medline]', '1978/11/17 00:00 [entrez]']",['10.1007/BF02899345 [doi]'],ppublish,Virchows Arch B Cell Pathol. 1978 Nov 17;29(1-2):121-7. doi: 10.1007/BF02899345.,,,,,,,,,,
103302,NLM,MEDLINE,19790212,20191027,,29,1-2,1978 Nov 17,Hairy cell leukemia: an analysis of the chromosomes of 26 patients.,113-20,"We studied the chromosomes from 26 patients with hairy cell leukemia (HCL) to ascertain the frequency and types of consistent chromosomal abnormalities. Samples from 21 patients were obtained from peripheral blood cultures grown 24 and 48 h without phytohemagglutinin, or from bone marrow samples. Two male patients had similar, consistent abnormalities; one patient's karyotype was 46, X, +12; that of the second was 46, X, +C marker. In the latter case, the distal long arm of the C marker most closely resembled chromosome No. 12 from band q14 to q terminal, but the short arm and proximal long arm were of undetermined origin. Both karyotypes lacked the Y chromosome. Nine of the 21 patients had abnormalities in single cells. One patient had, in one sample, a single abnormal cell with an extra No. 3 and an extra No. 12 (48, XY, +3, +12), and in a later sample, a second cell of poor morphology which also could have been trisomic for No. 12. Another patient had one cell with an unusually bright short arm, as well as two cells, with different abnormalities, both involving the short arm of chromosome No. 1. The two patients with consistent chromosome abnormalities had rapidly progressive disease in spite of splenectomy, and their clinical course from the time of diagnosis was relatively short (5 and 7 months, respectively).","['Golomb, H M', 'Lindgren, V', 'Rowley, J D']","['Golomb HM', 'Lindgren V', 'Rowley JD']",['eng'],['Journal Article'],Germany,Virchows Arch B Cell Pathol,"Virchows Archiv. B, Cell pathology",0437105,,IM,"['Bone Marrow/pathology', 'Chromosome Aberrations/*pathology', 'Chromosome Disorders', 'Female', 'Humans', 'Karyotyping', 'Leukemia, Hairy Cell/*pathology', 'Male', 'Middle Aged', 'Spleen/pathology']",1978/11/17 00:00,1978/11/17 00:01,['1978/11/17 00:00'],"['1978/11/17 00:00 [pubmed]', '1978/11/17 00:01 [medline]', '1978/11/17 00:00 [entrez]']",['10.1007/BF02899344 [doi]'],ppublish,Virchows Arch B Cell Pathol. 1978 Nov 17;29(1-2):113-20. doi: 10.1007/BF02899344.,,,,,,,,,,
