PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,TT,PL,TA,JT,JID,RN,SB,MH,OID,OTO,OT,EDAT,MHDA,CRDT,PHST,PST,SO,AID,PMC,AB,AD,DEP,RF,GR
13162238,NLM,MEDLINE,20030501,20181201,0367-4800 (Print) 0367-4800 (Linking),35,5,1954 May,A case of acute leukaemia with complete remission and death from subsequent development of chloromata.,95-104,"['ANDERSON, C D', 'ROBERTS, G B']","['ANDERSON CD', 'ROBERTS GB']",['eng'],['Journal Article'],,Scotland,Glasgow Med J,Glasgow medical journal,17140140R,,OM,"['*Acute Disease', 'Humans', '*Leukemia', '*Remission Induction', '*Sarcoma, Myeloid']",['CLML: 5426:24938:256'],['NLM'],['*LEUKOSARCOMA'],1954/05/01 00:00,1954/05/01 00:01,['1954/05/01 00:00'],"['1954/05/01 00:00 [pubmed]', '1954/05/01 00:01 [medline]', '1954/05/01 00:00 [entrez]']",ppublish,Glasgow Med J. 1954 May;35(5):95-104.,,PMC5973707,,,,,
13160963,NLM,MEDLINE,20030501,20181201,0008-5472 (Print) 0008-5472 (Linking),14,5,1954 Jun,Peptidase activity in the thymus of a normal and a leukemic strain of mice during growth and aging.,352-9,"['BIRMINGHAM, M K', 'GRAD, B']","['BIRMINGHAM MK', 'GRAD B']",['eng'],['Journal Article'],,United States,Cancer Res,Cancer research,2984705R,"['EC 3.- (Hydrolases)', 'EC 3.4.- (Endopeptidases)', 'EC 3.4.- (Peptide Hydrolases)']",OM,"['*Aging', 'Animals', '*Endopeptidases', '*Hydrolases', '*Leukemia, Experimental', 'Mice', '*Peptide Hydrolases', 'Thymus Gland/*metabolism']",['CLML: 5426:23660:255:366:442'],['NLM'],"['*LEUKEMIA/experimental', '*PROTEASES', '*THYMUS/metabolism']",1954/06/01 00:00,1954/06/01 00:01,['1954/06/01 00:00'],"['1954/06/01 00:00 [pubmed]', '1954/06/01 00:01 [medline]', '1954/06/01 00:00 [entrez]']",ppublish,Cancer Res. 1954 Jun;14(5):352-9.,,,,,,,
13160957,NLM,MEDLINE,20030501,20181201,0008-5472 (Print) 0008-5472 (Linking),14,4,1954 May,Factors influencing the specificity of action of an antileukemic agent (aminopterin); time of treatment and dosage schedule.,311-4,"['GOLDIN, A', 'MANTEL, N', 'GREENHOUSE, S W', 'VENDITTI, J M', 'HUMPHREYS, S R']","['GOLDIN A', 'MANTEL N', 'GREENHOUSE SW', 'VENDITTI JM', 'HUMPHREYS SR']",['eng'],['Journal Article'],,United States,Cancer Res,Cancer research,2984705R,"['0 (Antineoplastic Agents)', 'JYB41CTM2Q (Aminopterin)']",OM,"['Aminopterin/*pharmacology', 'Animals', '*Antineoplastic Agents', '*Leukemia, Experimental', '*Sensitivity and Specificity']",['CLML: 5426:23654:23:255'],['NLM'],"['*AMINOPTERIN/effects', '*LEUKEMIA/experimental']",1954/05/01 00:00,1954/05/01 00:01,['1954/05/01 00:00'],"['1954/05/01 00:00 [pubmed]', '1954/05/01 00:01 [medline]', '1954/05/01 00:00 [entrez]']",ppublish,Cancer Res. 1954 May;14(4):311-4.,,,,,,,
13160956,NLM,MEDLINE,20030501,20181201,0008-5472 (Print) 0008-5472 (Linking),14,4,1954 May,Ascorbic acid analog in experimental leukemia.,307-10,"['SOKOLOFF, B', 'EDDY, W H', 'POWELLA, R', 'BEAUMONT, J', 'RELOS, H']","['SOKOLOFF B', 'EDDY WH', 'POWELLA R', 'BEAUMONT J', 'RELOS H']",['eng'],['Journal Article'],,United States,Cancer Res,Cancer research,2984705R,"['0 (Organic Chemicals)', '0 (Vitamins)', 'PQ6CK8PD0R (Ascorbic Acid)']",OM,"['Animals', 'Ascorbic Acid/analogs & derivatives', '*Leukemia', '*Leukemia, Experimental', '*Leukemia, Lymphoid', '*Lymphatic Vessels', '*Organic Chemicals', '*Vitamins']",['CLML: 5426:23653:255:478'],['NLM'],"['*LEUKEMIA, LYMPHATIC/experimental', '*VITAMIN C/derivatives']",1954/05/01 00:00,1954/05/01 00:01,['1954/05/01 00:00'],"['1954/05/01 00:00 [pubmed]', '1954/05/01 00:01 [medline]', '1954/05/01 00:00 [entrez]']",ppublish,Cancer Res. 1954 May;14(4):307-10.,,,,,,,
13160911,NLM,MEDLINE,20030501,20181201,0008-4409 (Print) 0008-4409 (Linking),70,6,1954 Jun,Monocytic leukaemia.,670-6,"['LYNCH, M J']",['LYNCH MJ'],['eng'],['Journal Article'],,Canada,Can Med Assoc J,Canadian Medical Association journal,0414110,,OM,"['Humans', '*Leukemia', '*Leukemia, Monocytic, Acute', '*Leukemia, Myeloid', '*Monocytes']",['CLML: 5426:23608:255'],['NLM'],"['*LEUKEMIA, MONOCYTIC']",1954/06/01 00:00,1954/06/01 00:01,['1954/06/01 00:00'],"['1954/06/01 00:00 [pubmed]', '1954/06/01 00:01 [medline]', '1954/06/01 00:00 [entrez]']",ppublish,Can Med Assoc J. 1954 Jun;70(6):670-6.,,PMC1825439,,,,,
13160710,NLM,MEDLINE,20030501,20181201,0028-7091 (Print) 0028-7091 (Linking),30,7,1954 Jul,Reticuloendotheliosis.,526-37,"['KLEMPERER, P']",['KLEMPERER P'],['eng'],['Journal Article'],,United States,Bull N Y Acad Med,Bulletin of the New York Academy of Medicine,7505398,"['Reticuloendotheliosis, X-linked']",OM,"['*Genetic Diseases, X-Linked', '*Leukemia, Hairy Cell', '*Lymphatic Diseases', '*Severe Combined Immunodeficiency']",['CLML: 5426:23407:387'],['NLM'],['*RETICULOENDOTHELIOSIS'],1954/07/01 00:00,1954/07/01 00:01,['1954/07/01 00:00'],"['1954/07/01 00:00 [pubmed]', '1954/07/01 00:01 [medline]', '1954/07/01 00:00 [entrez]']",ppublish,Bull N Y Acad Med. 1954 Jul;30(7):526-37.,,PMC1804511,,,,,
13160706,NLM,MEDLINE,20030501,20181201,0028-7091 (Print) 0028-7091 (Linking),30,6,1954 Jun,The treatment of leukemia.,429-47,"['BURCHENAL, J H']",['BURCHENAL JH'],['eng'],['Journal Article'],,United States,Bull N Y Acad Med,Bulletin of the New York Academy of Medicine,7505398,,OM,"['*Drug Therapy', 'Humans', 'Leukemia/*therapy', '*Radiotherapy']",['CLML: 5426:23403:103:255:380'],['NLM'],"['*CHEMOTHERAPY', '*LEUKEMIA/therapy', '*RADIOTHERAPY']",1954/06/01 00:00,1954/06/01 00:01,['1954/06/01 00:00'],"['1954/06/01 00:00 [pubmed]', '1954/06/01 00:01 [medline]', '1954/06/01 00:00 [entrez]']",ppublish,Bull N Y Acad Med. 1954 Jun;30(6):429-47.,,PMC1804492,,,,,
13160694,NLM,MEDLINE,20030501,20181201,,68,5,1954 Mar 1,[Myelocytic leukemia and its treatment].,123-4,"['BELAISCH, J']",['BELAISCH J'],['und'],['Journal Article'],La leucose myeloide et son traitement.,France,Bull Med,Bulletin medical,15830020R,,OM,"['Humans', '*Leukemia', 'Leukemia, Myeloid/*therapy']",['CLML: 5426:23391:256'],['NLM'],"['*LEUKEMIA, MYELOCYTIC/therapy']",1954/03/01 00:00,1954/03/01 00:01,['1954/03/01 00:00'],"['1954/03/01 00:00 [pubmed]', '1954/03/01 00:01 [medline]', '1954/03/01 00:00 [entrez]']",ppublish,Bull Med. 1954 Mar 1;68(5):123-4.,,,,,,,
13160691,NLM,MEDLINE,20030501,20181201,,68,5,1954 Mar 1,[The syndrome of acute abdominal perforation in the course of acute leukemia].,107-11,"['DUPUY, R', 'DESSERTENNE, F']","['DUPUY R', 'DESSERTENNE F']",['und'],['Journal Article'],Syndrome de perforation abdominale aigue au cours d'une leucose aigue.,France,Bull Med,Bulletin medical,15830020R,,OM,"['*Abdomen', '*Abdomen, Acute', '*Abdominal Cavity', 'Humans', '*Leukemia']",['CLML: 5426:23388:2:255'],['NLM'],"['*ABDOMEN, ACUTE', '*LEUKEMIA/manifestations']",1954/03/01 00:00,1954/03/01 00:01,['1954/03/01 00:00'],"['1954/03/01 00:00 [pubmed]', '1954/03/01 00:01 [medline]', '1954/03/01 00:00 [entrez]']",ppublish,Bull Med. 1954 Mar 1;68(5):107-11.,,,,,,,
13160507,NLM,MEDLINE,20030501,20190501,0007-1447 (Print) 0007-1447 (Linking),1,4877,1954 Jun 26,"Polycythaemia, leukaemia, and cytopenia.",1484-7,"['SCOTT, R B']",['SCOTT RB'],['eng'],['Journal Article'],,England,Br Med J,British medical journal,0372673,,OM,"['*Anemia', '*Blood Cells', '*Disease', '*Hematologic Diseases', 'Humans', '*Leukemia', '*Polycythemia']",['CLML: 5426:23204:69:255'],['NLM'],"['*BLOOD CELLS/diseases', '*LEUKEMIA/manifestations']",1954/06/26 00:00,1954/06/26 00:01,['1954/06/26 00:00'],"['1954/06/26 00:00 [pubmed]', '1954/06/26 00:01 [medline]', '1954/06/26 00:00 [entrez]']",ppublish,Br Med J. 1954 Jun 26;1(4877):1484-7. doi: 10.1136/bmj.1.4877.1484.,['10.1136/bmj.1.4877.1484 [doi]'],PMC2085422,,,,,
13160210,NLM,MEDLINE,20030501,20181201,0037-8771 (Print) 0037-8771 (Linking),29,12,1953 Dec,[Infective ectromelia in mouse due to endocranial inoculation of heterologous material from rabbit with neurasthenic syndrome due to hemopathy and treated with cytochrome C].,1926-7,"['BARBIERI, D', 'GENESI, M']","['BARBIERI D', 'GENESI M']",['und'],['Journal Article'],Ectromelia infettiva nel topino da inoculazione endocranica di materiale eterologo di conigli con sindrome nevrassitica da emopatie trattati con citocromo C.,Italy,Boll Soc Ital Biol Sper,Bollettino della Societa italiana di biologia sperimentale,7506962,['9007-43-6 (Cytochromes c)'],OM,"['Animals', '*Cytochromes c', '*Disease', '*Ectromelia', '*Extremities', '*Leukemia', 'Mice', 'Rabbits', '*Syndrome', '*Vaccination', '*Virus Diseases']",['CLML: 5426:22907:168:255:473'],['NLM'],"['*EXTREMITIES/diseases', '*LEUKEMIA', '*VIRUS DISEASES']",1953/12/01 00:00,1953/12/01 00:01,['1953/12/01 00:00'],"['1953/12/01 00:00 [pubmed]', '1953/12/01 00:01 [medline]', '1953/12/01 00:00 [entrez]']",ppublish,Boll Soc Ital Biol Sper. 1953 Dec;29(12):1926-7.,,,,,,,
13160209,NLM,MEDLINE,20030501,20181201,0037-8771 (Print) 0037-8771 (Linking),29,12,1953 Dec,[Oxygen consumption by the neural tissue in rabbits with experimental neurasthenia due to experimental hemopathy].,1925-7,"['BARBIERI, D', 'GENESI, M', 'CONTRO, L']","['BARBIERI D', 'GENESI M', 'CONTRO L']",['und'],['Journal Article'],Consumo di O2 da parte del tessuto nervoso di conigli con nevrassite sperimentale da emopatie.,Italy,Boll Soc Ital Biol Sper,Bollettino della Societa italiana di biologia sperimentale,7506962,,OM,"['Animals', 'Central Nervous System/*metabolism', 'Humans', '*Lagomorpha', 'Leukemia/*metabolism', '*Metabolism', '*Nerve Tissue', '*Neurasthenia', '*Oxygen Consumption', 'Rabbits']",['CLML: 5426:22906:98:255:281'],['NLM'],"['*CENTRAL NERVOUS SYSTEM/metabolism', '*LEUKEMIA/metabolism in', '*METABOLISM']",1953/12/01 00:00,1953/12/01 00:01,['1953/12/01 00:00'],"['1953/12/01 00:00 [pubmed]', '1953/12/01 00:01 [medline]', '1953/12/01 00:00 [entrez]']",ppublish,Boll Soc Ital Biol Sper. 1953 Dec;29(12):1925-7.,,,,,,,
13160107,NLM,MEDLINE,20030501,20210216,0006-4971 (Print) 0006-4971 (Linking),9,6,1954 Jun,Serum polysaccharide and fever in thrombocytopenic bleeding of leukemia.,586-94,"['FREEMAN, G', 'BUCKLEY, E S Jr']","['FREEMAN G', 'BUCKLEY ES Jr']",['eng'],['Journal Article'],,United States,Blood,Blood,7603509,['0 (Polysaccharides)'],OM,"['*Blood', '*Blood Platelet Disorders', '*Blood Platelets', '*Disease', '*Fever', '*Hemorrhage', 'Humans', 'Leukemia/*complications', '*Polysaccharides']",['CLML: 5426:22804:68:71:174:255'],['NLM'],"['*BLOOD', '*BLOOD PLATELETS/diseases', '*FEVER', '*LEUKEMIA/complications']",1954/06/01 00:00,1954/06/01 00:01,['1954/06/01 00:00'],"['1954/06/01 00:00 [pubmed]', '1954/06/01 00:01 [medline]', '1954/06/01 00:00 [entrez]']",ppublish,Blood. 1954 Jun;9(6):586-94.,['S0006-4971(20)74890-1 [pii]'],,,,,,
13160106,NLM,MEDLINE,20030501,20210216,0006-4971 (Print) 0006-4971 (Linking),9,6,1954 Jun,Leukemia in atomic bomb survivors. I. General observations.,574-85,"['LANGE, R D', 'MOLONEY, W C', 'YAMAWAKI, T']","['LANGE RD', 'MOLONEY WC', 'YAMAWAKI T']",['eng'],['Journal Article'],,United States,Blood,Blood,7603509,,OM,"['Humans', 'Leukemia/*statistics & numerical data', '*Nuclear Warfare', '*Nuclear Weapons', '*Survivors']",['CLML: 5426:22803:48:255'],['NLM'],"['*ATOMIC WARFARE', '*LEUKEMIA/statistics']",1954/06/01 00:00,1954/06/01 00:01,['1954/06/01 00:00'],"['1954/06/01 00:00 [pubmed]', '1954/06/01 00:01 [medline]', '1954/06/01 00:00 [entrez]']",ppublish,Blood. 1954 Jun;9(6):574-85.,['S0006-4971(20)74889-5 [pii]'],,,,,,
13160105,NLM,MEDLINE,20030501,20210216,0006-4971 (Print) 0006-4971 (Linking),9,6,1954 Jun,Is leukemia caused by a transmissible virus? A working hypothesis.,557-73,"['GROSS, L']",['GROSS L'],['eng'],['Journal Article'],,United States,Blood,Blood,7603509,,OM,"['Humans', 'Leukemia/*etiology', '*Virus Diseases']",['CLML: 5426:22802:255:474'],['NLM'],"['*LEUKEMIA/etiology and pathogenesis', '*VIRUS DISEASES']",1954/06/01 00:00,1954/06/01 00:01,['1954/06/01 00:00'],"['1954/06/01 00:00 [pubmed]', '1954/06/01 00:01 [medline]', '1954/06/01 00:00 [entrez]']",ppublish,Blood. 1954 Jun;9(6):557-73.,['S0006-4971(20)74888-3 [pii]'],,,,,,
13159717,NLM,MEDLINE,20030501,20181201,0004-4172 (Print) 0004-4172 (Linking),4,3a,1954 Mar,"[Experimental and comparative results with triethylene melamine, N,N',N""-triethylene phosphoramide and 6-mercaptopurine].",146-61,"['SCHMIDT, K H']",['SCHMIDT KH'],['und'],['Journal Article'],"Experimentelle und vergleichende Ergebnisse mit Triathylen-melamin, N,N',N""-Triathylenphosphorsaureamid und 6-Mercaptopurin.",Germany,Arzneimittelforschung,Arzneimittel-Forschung,0372660,"['0 (Phosphoramides)', '0 (Poisons)', '0 (Purines)', 'E7WED276I5 (Mercaptopurine)', 'F7IY6HZG9D (Triethylenemelamine)', 'GL19M2KE52 (Triethylenephosphoramide)', 'W60KTZ3IZY (purine)']",OM,"['Animals', '*Leukemia', '*Leukemia, Experimental', '*Mercaptopurine', 'Mitosis/*drug effects', '*Neoplasms, Experimental', '*Phosphoramides', '*Poisons', 'Purines/*pharmacology', '*Triethylenemelamine', '*Triethylenephosphoramide']",['CLML: 5426:22414:255:286:299:375'],['NLM'],"['*LEUKEMIA/experimental', '*MITOTIC POISONS/effects', '*NEOPLASMS/experimental', '*PURINES/effects']",1954/03/01 00:00,1954/03/01 00:01,['1954/03/01 00:00'],"['1954/03/01 00:00 [pubmed]', '1954/03/01 00:01 [medline]', '1954/03/01 00:00 [entrez]']",ppublish,Arzneimittelforschung. 1954 Mar;4(3a):146-61.,,,,,,,
13159672,NLM,MEDLINE,20030501,20181201,0004-1955 (Print) 0004-1955 (Linking),16,2,1954 Apr-Jun,[Sistemic reticulosarcomatosis as a consequence of prolonged roentgen rays and radiophosphorus therapy of chronic myeloid leukemia].,36-9,"['KNIAZEVA, G D']",['KNIAZEVA GD'],['und'],['Journal Article'],"O sistemnom retikulosarkomatoze, voznikshem na fone dlitel'no lechennogo luchami rentgena i radioaktivnym fosforom khronicheskogo mieloidnogo leikoza.",Russia (Federation),Arkh Patol,Arkhiv patologii,0370604,"['0 (Phosphorus Radioisotopes)', '27YLU75U4W (Phosphorus)']",OM,"['Humans', '*Leukemia', '*Leukemia, Myelogenous, Chronic, BCR-ABL Positive', 'Leukemia, Myeloid/*therapy', '*Lymphoma, Large B-Cell, Diffuse', 'Lymphoma, Non-Hodgkin/*etiology', '*Neoplasms', '*Phosphorus', '*Phosphorus Radioisotopes', 'Radiotherapy/*complications', '*Sarcoma', 'X-Rays']",['CLML: 5426:22369:256:343:379:397'],['NLM'],"['*LEUKEMIA, MYELOCYTIC/therapy', '*PHOSPHORUS/radioactive', '*RADIOTHERAPY/complications', '*SARCOMA, RETICULUM CELL/etiology and pathogenesis']",1954/04/01 00:00,1954/04/01 00:01,['1954/04/01 00:00'],"['1954/04/01 00:00 [pubmed]', '1954/04/01 00:01 [medline]', '1954/04/01 00:00 [entrez]']",ppublish,Arkh Patol. 1954 Apr-Jun;16(2):36-9.,,,,,,,
13159671,NLM,MEDLINE,20030501,20181201,0004-1955 (Print) 0004-1955 (Linking),16,2,1954 Apr-Jun,"[Etiology, pathogenesis and therapy of acute leukemia].",31-5,"['CHARNOTSKAIA, N A', ""NAZAR'EVA, N N""]","['CHARNOTSKAIA NA', ""NAZAR'EVA NN""]",['und'],['Journal Article'],"K etiologii, patogenezu i lecheniiu ostrogo leikoza.",Russia (Federation),Arkh Patol,Arkhiv patologii,0370604,,OM,"['*Acute Disease', 'Humans', '*Leukemia']",['CLML: 5426:22368:255'],['NLM'],['*LEUKEMIA'],1954/04/01 00:00,1954/04/01 00:01,['1954/04/01 00:00'],"['1954/04/01 00:00 [pubmed]', '1954/04/01 00:01 [medline]', '1954/04/01 00:00 [entrez]']",ppublish,Arkh Patol. 1954 Apr-Jun;16(2):31-5.,,,,,,,
13159630,NLM,MEDLINE,20030501,20181201,,13,1-3,1954 Jan-Mar,[Leukemia and allergy; consideration on two interesting cases].,27-44,"['MARINELLO, Z', 'BIDOT, C']","['MARINELLO Z', 'BIDOT C']",['spa'],['Journal Article'],Leucemia y alergia; consideraciones sobre dos interesantes casos.,Cuba,Arch Cuba Cancerol,Archivos cubanos de cancerologia,15230090R,,OM,"['Asthma/*complications', 'Humans', '*Hypersensitivity', '*Immune System Diseases', '*Leukemia', 'Leukemia, Myeloid/*complications', 'Pulmonary Eosinophilia/*complications']",['CLML: 5426:22327:47:256:264'],['NLM'],"['*ASTHMA/complications', '*LEUKEMIA, MYELOCYTIC/complications', ""*LOEFFLER'S SYNDROME/complications""]",1954/01/01 00:00,1954/01/01 00:01,['1954/01/01 00:00'],"['1954/01/01 00:00 [pubmed]', '1954/01/01 00:01 [medline]', '1954/01/01 00:00 [entrez]']",ppublish,Arch Cuba Cancerol. 1954 Jan-Mar;13(1-3):27-44.,,,,,,,
13159533,NLM,MEDLINE,20030501,20181201,0004-0193 (Print) 0004-0193 (Linking),8,6,1953 Nov-Dec,[Hemoleukopathies and morbid processes of reticulohistiocytic nature].,1269-1310,"['MICELI, E']",['MICELI E'],['und'],['Journal Article'],Emolsucopatie e processi morbosi di natura reticoloistiocitaria.,Italy,Arch Maragliano Patol Clin,"Archivio ""E. Maragliano"" di patologia e clinica",2985161R,,OM,"['Animals', '*Disease', 'Humans', '*Leukemia', 'Lymphoma, Large B-Cell, Diffuse/*pathology', 'Lymphoma, Non-Hodgkin/*pathology', '*Mononuclear Phagocyte System', 'Multiple Myeloma/*pathology', '*Neoplasms', '*Plasma Cells', '*Sarcoma']",['CLML: 5426:22230:255:294:387:397'],['NLM'],"['*LEUKEMIA', '*MYELOMA, PLASMA CELL/pathology', '*RETICULOENDOTHELIAL SYSTEM/diseases', '*SARCOMA, RETICULUM CELL/pathology']",1953/11/01 00:00,1953/11/01 00:01,['1953/11/01 00:00'],"['1953/11/01 00:00 [pubmed]', '1953/11/01 00:01 [medline]', '1953/11/01 00:00 [entrez]']",ppublish,Arch Maragliano Patol Clin. 1953 Nov-Dec;8(6):1269-1310.,,,,,,,
13159423,NLM,MEDLINE,20030501,20181201,0003-9764 (Print) 0003-9764 (Linking),11,3,1954,[Hemostasis in acute hemorrhagic leukosis in children].,325-9,"['IZARN, P', 'PALEIRAC, G']","['IZARN P', 'PALEIRAC G']",['und'],['Journal Article'],Le bilan de l'hemostase dans les leucoses aigue hemorragiques de l'enfant.,France,Arch Fr Pediatr,Archives francaises de pediatrie,0372421,,OM,"['Child', '*Hemorrhage', '*Hemorrhagic Disorders', '*Hemostasis', 'Infant', '*Leukemia']",['CLML: 5426:22120:208:255'],['NLM'],"['*HEMORRHAGIC DIATHESIS/in infant and child', '*LEUKEMIA/in infant and child']",1954/01/01 00:00,1954/01/01 00:01,['1954/01/01 00:00'],"['1954/01/01 00:00 [pubmed]', '1954/01/01 00:01 [medline]', '1954/01/01 00:00 [entrez]']",ppublish,Arch Fr Pediatr. 1954;11(3):325-9.,,,,,,,
13159407,NLM,MEDLINE,20030501,20181201,0003-9764 (Print) 0003-9764 (Linking),11,2,1954,[Hemorrhagic syndromes in acute infantile leukoses].,221-3,"['CHAPTAL, J', 'BRUNEL, D', 'IZARN, P', 'JEAN, R']","['CHAPTAL J', 'BRUNEL D', 'IZARN P', 'JEAN R']",['und'],['Journal Article'],Le syndrome hemorragique des leucoses aigues de l'enfant.,France,Arch Fr Pediatr,Archives francaises de pediatrie,0372421,,OM,"['Child', '*Hemorrhage', 'Humans', 'Infant', '*Leukemia', '*Syndrome']",['CLML: 5426:22104:208:255'],['NLM'],"['*HEMORRHAGE/in infant and child', '*LEUKEMIA/in infant and child']",1954/01/01 00:00,1954/01/01 00:01,['1954/01/01 00:00'],"['1954/01/01 00:00 [pubmed]', '1954/01/01 00:01 [medline]', '1954/01/01 00:00 [entrez]']",ppublish,Arch Fr Pediatr. 1954;11(2):221-3.,,,,,,,
13159389,NLM,MEDLINE,20030501,20181201,0003-9764 (Print) 0003-9764 (Linking),11,2,1954,[Malignant reticulohistiocytosis of cutaneous and hematologic form in an newborn].,141-50,"['SACREZ, R', 'FRUHLING, L', 'HEUMANN, G', 'CAHN, R']","['SACREZ R', 'FRUHLING L', 'HEUMANN G', 'CAHN R']",['und'],['Journal Article'],Reticulohistiocytose maligne a forme cutanee et hematologique chez un nouveau-ne.,France,Arch Fr Pediatr,Archives francaises de pediatrie,0372421,"['Reticuloendotheliosis, X-linked']",OM,"['Child', '*Genetic Diseases, X-Linked', 'Humans', 'Infant', 'Infant, Newborn', '*Infant, Newborn, Diseases', '*Leukemia, Hairy Cell', '*Lymphatic Diseases', '*Severe Combined Immunodeficiency']",['CLML: 5426:22086:229:387'],['NLM'],"['*INFANT, NEWBORN/diseases', '*RETICULOENDOTHELIOSIS/in infant and child']",1954/01/01 00:00,1954/01/01 00:01,['1954/01/01 00:00'],"['1954/01/01 00:00 [pubmed]', '1954/01/01 00:01 [medline]', '1954/01/01 00:00 [entrez]']",ppublish,Arch Fr Pediatr. 1954;11(2):141-50.,,,,,,,
13159092,NLM,MEDLINE,20030501,20190619,0003-4819 (Print) 0003-4819 (Linking),40,6,1954 Jun,The development of acute myelogenous leukemia in a patient with reticulum cell lymphoma.,1217-22,"['BEUTLER, E']",['BEUTLER E'],['eng'],['Journal Article'],,United States,Ann Intern Med,Annals of internal medicine,0372351,,OM,"['Animals', 'Humans', '*Leukemia', 'Leukemia, Myeloid/*etiology', '*Leukemia, Myeloid, Acute', 'Lymphoma/*complications', '*Lymphoma, Non-Hodgkin']",['CLML: 5426:21763:256:269'],['NLM'],"['*LEUKEMIA, MYELOCYTIC/etiology and pathogenesis', '*LYMPHOMA/complications']",1954/06/01 00:00,1954/06/01 00:01,['1954/06/01 00:00'],"['1954/06/01 00:00 [pubmed]', '1954/06/01 00:01 [medline]', '1954/06/01 00:00 [entrez]']",ppublish,Ann Intern Med. 1954 Jun;40(6):1217-22. doi: 10.7326/0003-4819-40-6-1217.,['10.7326/0003-4819-40-6-1217 [doi]'],,,,,,
13159001,NLM,MEDLINE,20030501,20181201,0365-4966 (Print) 0365-4966 (Linking),182,4,1954 Apr,Experiences with modern treatment of leukaemia in childhood.,202-17,['KHO LIEN-KENG'],['KHO LIEN-KENG'],['eng'],['Journal Article'],,Switzerland,Ann Paediatr,Annales paediatrici. International review of pediatrics,2984695R,"['9002-60-2 (Adrenocorticotropic Hormone)', 'V27W9254FZ (Cortisone)']",OM,"['Adrenocorticotropic Hormone/*therapeutic use', '*Blood Transfusion', 'Child', 'Cortisone/*therapeutic use', 'Humans', 'Infant', '*Leukemia']",['CLML: 5426:21672:9:75:123:255'],['NLM'],"['*ACTH/therapeutic use', '*BLOOD TRANSFUSION', '*CORTISONE/therapeutic use', '*LEUKEMIA/in infant and child']",1954/04/01 00:00,1954/04/01 00:01,['1954/04/01 00:00'],"['1954/04/01 00:00 [pubmed]', '1954/04/01 00:01 [medline]', '1954/04/01 00:00 [entrez]']",ppublish,Ann Paediatr. 1954 Apr;182(4):202-17.,,,,,,,
13158977,NLM,MEDLINE,20030501,20181201,0366-1334 (Print) 0366-1334 (Linking),55,1,1954,[Leukosis and pregnancy].,69-91,"['GELIN, G', 'SIBOUN, Y']","['GELIN G', 'SIBOUN Y']",['und'],['Journal Article'],Leucoses et grossesse.,France,Bull Mem Soc Med Hop Paris,Bulletins et memoires de la Societe medicale des hopitaux de Paris,7503472,,OM,"['Abortion, Induced/*etiology', '*Abortion, Spontaneous', 'Female', 'Humans', '*Leukemia', 'Pregnancy', '*Pregnancy Complications']",['CLML: 5426:21648:4:255:359'],['NLM'],"['*ABORTION/etiology and pathogenesis', '*LEUKEMIA/in pregnancy', '*PREGNANCY/complications']",1954/01/01 00:00,1954/01/01 00:01,['1954/01/01 00:00'],"['1954/01/01 00:00 [pubmed]', '1954/01/01 00:01 [medline]', '1954/01/01 00:00 [entrez]']",ppublish,Bull Mem Soc Med Hop Paris. 1954;55(1):69-91.,,,,,,,
