PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,TT,PL,TA,JT,JID,SB,MH,EDAT,MHDA,CRDT,PHST,PST,SO,AB,RN,AID,OID,OAB,OABL,OTO,OT,GN,PMC,RF,GR,AD
414869,NLM,MEDLINE,19780426,20181113,0009-9104 (Print) 0009-9104 (Linking),30,3,1977 Dec,Structure and biological functions of human IgD. XII. Anti-IgD enhancement of PHA responsiveness in patients with chronic lymphocytic leukaemia.,450-6,"['Kermani-Arab, V', 'Leslie, G A', 'Burger, D R']","['Kermani-Arab V', 'Leslie GA', 'Burger DR']",['eng'],"['Journal Article', ""Research Support, U.S. Gov't, P.H.S.""]",,England,Clin Exp Immunol,Clinical and experimental immunology,0057202,IM,"['Aged', 'Antibodies, Anti-Idiotypic', 'Humans', '*Immunoglobulin D/metabolism', 'Immunoglobulin delta-Chains', 'Lectins', 'Leukemia, Lymphoid/*immunology', '*Lymphocyte Activation', 'Middle Aged', 'Receptors, Antigen, B-Cell/metabolism', 'T-Lymphocytes/immunology']",1977/12/01 00:00,1977/12/01 00:01,['1977/12/01 00:00'],"['1977/12/01 00:00 [pubmed]', '1977/12/01 00:01 [medline]', '1977/12/01 00:00 [entrez]']",ppublish,Clin Exp Immunol. 1977 Dec;30(3):450-6.,"Specifically purifed anti-human delta stimulated the in vitro incorporation of [3H]thymidine by human peripheral lymphocytes from patients with chronic lymphocytic leukaemia (CLL). The peak response varied between individuals; those with 5--52% IgD-bearing lymphocytes exhibited maximum stimulation at 3 days, whereas a patient with only 1% IgD-bearing cells showed optimal activation at 6 days. In agreement with others, our data indicated that, in most instances, lymphocytes from patients with CLL respond poorly to PHA. One of the most important findings in this study is the enhancement of PHA responsiveness by anti-delta. Lymphocytes that exhibited reduced responsiveness to PHA alone, when pre-treated with anti-delta, showed transformation greater than the sum of the anti-delta plus PHA responses.","['0 (Antibodies, Anti-Idiotypic)', '0 (Immunoglobulin D)', '0 (Immunoglobulin delta-Chains)', '0 (Lectins)', '0 (Receptors, Antigen, B-Cell)']",,,,,,,,PMC1541138,,,
414863,NLM,MEDLINE,19780426,20181113,0009-9104 (Print) 0009-9104 (Linking),30,1,1977 Oct,Biosynthesis and characterization of intracellular IgDkappa in a case of CLL.,70-6,"['Gordon, J', 'Smith, J L', 'Newell, D', 'Chisholm, M', 'Corte, G', 'Warley, A', 'Richardson, N']","['Gordon J', 'Smith JL', 'Newell D', 'Chisholm M', 'Corte G', 'Warley A', 'Richardson N']",['eng'],"['Case Reports', 'Journal Article']",,England,Clin Exp Immunol,Clinical and experimental immunology,0057202,IM,"['Binding Sites, Antibody', 'Complement C3/analysis', 'Electrophoresis, Polyacrylamide Gel', 'Fluorescent Antibody Technique', 'Humans', '*Immunoglobulin D/biosynthesis', 'Immunoglobulin Fc Fragments/analysis', '*Immunoglobulin Light Chains/biosynthesis', 'Immunoglobulin gamma-Chains/analysis', '*Immunoglobulin kappa-Chains/biosynthesis', 'Leukemia, Lymphoid/*immunology', 'Lymphocytes/ultrastructure', 'Male', 'Microscopy, Electron', 'Middle Aged']",1977/10/01 00:00,1977/10/01 00:01,['1977/10/01 00:00'],"['1977/10/01 00:00 [pubmed]', '1977/10/01 00:01 [medline]', '1977/10/01 00:00 [entrez]']",ppublish,Clin Exp Immunol. 1977 Oct;30(1):70-6.,"A case of chronic lymphocytic leukaemia (CLL) with diffuse intracellular IgDkappa is reported. No serum paraprotein or urinary Bence-Jones protein were detected. No surface immunoglobulin was found on the neoplastic lymphocytes, but the cells had receptors for Fcgamma and the C3 component of complement consistent with other cases of CLL. Biosynthetic studies confirmed that the cells synthesized IgDkappa but there was no evidence for secretion of IgD into the culture medium. The cells did not produce Ig of any other class. The intracellular IgD occurred predominantly as deltakappa units with no covalent links between the chains. These findings are discussed.","['0 (Complement C3)', '0 (Immunoglobulin D)', '0 (Immunoglobulin Fc Fragments)', '0 (Immunoglobulin Light Chains)', '0 (Immunoglobulin gamma-Chains)', '0 (Immunoglobulin kappa-Chains)']",,,,,,,,PMC1541168,,,
414800,NLM,MEDLINE,19780426,20031114,0300-0893 (Print) 0300-0893 (Linking),27,9-10,1977 Dec,Heat-killed Pseudomonas aeruginosa as a systemic adjuvant in cancer immunotherapy.,368-73,"['Mathe, G', 'Florentin, I', 'Bruley-Rosset, M', 'Hayat, M', 'Bourut, C']","['Mathe G', 'Florentin I', 'Bruley-Rosset M', 'Hayat M', 'Bourut C']",['eng'],['Journal Article'],,France,Biomedicine,Biomedicine / [publiee pour l'A.A.I.C.I.G.],0361342,IM,"['Animals', 'Antibody Formation', 'Bacterial Vaccines/administration & dosage/*therapeutic use', 'Female', 'Injections, Intravenous', 'Injections, Subcutaneous', 'Leukemia L1210/prevention & control', 'Leukemia, Experimental/immunology/*therapy', 'Macrophages/immunology', 'Mice', 'Mice, Inbred C57BL', 'Mice, Inbred DBA', 'Pseudomonas aeruginosa/*immunology']",1977/12/01 00:00,1977/12/01 00:01,['1977/12/01 00:00'],"['1977/12/01 00:00 [pubmed]', '1977/12/01 00:01 [medline]', '1977/12/01 00:00 [entrez]']",ppublish,Biomedicine. 1977 Dec;27(9-10):368-73.,"The effect of heat-killed Pseudomonas aeruginosa (10 serotypes) on antibody formation, macrophage activation and leukemia growth was investigated in relation to the dose injected and to the time and the route of administration. It appeared that intravenous administration of the preparation (10(9) bacteria per ml) was the most efficient at the dose of 0.1 ml since: 1) it increased the number of PFC against SRBC when injected 10 days before the antigen (higher doses and shorter time intervals resulted either in no modification or an significant inhibition of the PFC response; 2) it induced a slight activation of peritoneal macrophages as measured by their cytostatic activity for tumor cells in vitro, when injected 3 or 7 days before testing whereas higher doses were ineffective; 3) it increased the survival time of leukemic mice when administered 2.5 days before the injection of L1210 tumor cells, and higher doses were also effective in this immunoprophylaxis assay. When the subcutaneous route was used, large doses appeared to be the most effective: 1) potentiation of the PFC response was obtained only when 0.5 or 0.2 ml were given 10 days before the antigen; 2) macrophage activation was demonstrated 7 and 10 days after 0.5 ml; 3) leukemia growth was retared when 0.5 or 0.2 ml was injected 2.5 days prior to L1210 tumor cell inoculation and also when 0.2 and 0.1 ml were injected 7 days before tumor cells. No correlation between macrophage activation and the inhibition of tumor growth could be found.",['0 (Bacterial Vaccines)'],,,,,,,,,,,
414776,NLM,MEDLINE,19780417,20190704,0007-1048 (Print) 0007-1048 (Linking),37,2,1977 Oct,The biosynthesis and characterization of unreleased IgM in a case of CLL.,217-22,"['Smith, J L', 'Gordon, J', 'Newell, D G', 'Whisson, M']","['Smith JL', 'Gordon J', 'Newell DG', 'Whisson M']",['eng'],"['Case Reports', 'Journal Article']",,England,Br J Haematol,British journal of haematology,0372544,IM,"['Aged', 'Female', 'Humans', 'Immunoglobulin M/*biosynthesis', 'Immunoglobulin kappa-Chains/biosynthesis', 'Leukemia, Lymphoid/*immunology/ultrastructure', 'Lymphocytes/immunology/ultrastructure', 'Microscopy, Electron']",1977/10/01 00:00,1977/10/01 00:01,['1977/10/01 00:00'],"['1977/10/01 00:00 [pubmed]', '1977/10/01 00:01 [medline]', '1977/10/01 00:00 [entrez]']",ppublish,Br J Haematol. 1977 Oct;37(2):217-22. doi: 10.1111/j.1365-2141.1977.tb06837.x.,"Intracellular IgM k is described in a case of CLL. The intracellular immunoglobulin occurred as amorphous spherical globules enclosed by rough endoplastic reticulum in the cytoplasms of the neoplastic lymphocytes. No abnormal IgM paraprotein could be found in the serum nor was there any Bence Jones protein detectable in concentrated urine. Biosynthetic studies confirmed the cells were able to synthesize IgM k immunoglobulin. On sizing gel analysis the intracellular IgM occurred as 7S monomer. The biosynthesis studies did not indicate secretion of IgM and was consistent with the serological findings. However, cells in culture secreted k light chain into the supernatant medium. It appears in this case that the secretory block is operating against heavy chain and not against free light chain. Some explanations for these findings are discussed.","['0 (Immunoglobulin M)', '0 (Immunoglobulin kappa-Chains)']",['10.1111/j.1365-2141.1977.tb06837.x [doi]'],,,,,,,,,,
414619,NLM,MEDLINE,19780321,20190819,0361-8609 (Print) 0361-8609 (Linking),3,,1977,The serological detection of leukemia-associated antigens in chronic leukemia: correlation with disease status.,93-103,"['Pollack, M S', 'Slimp, G H', 'Sokal, J E']","['Pollack MS', 'Slimp GH', 'Sokal JE']",['eng'],['Journal Article'],,United States,Am J Hematol,American journal of hematology,7610369,IM,"['Animals', '*Antigens, Neoplasm', 'Cell Transformation, Neoplastic', 'Cytotoxicity, Immunologic', 'Haplorhini', 'Humans', 'Immune Sera/pharmacology', 'Leukemia, Lymphoid/*immunology', 'Leukemia, Myeloid/*immunology', 'Rabbits', 'Remission, Spontaneous']",1977/01/01 00:00,1977/01/01 00:01,['1977/01/01 00:00'],"['1977/01/01 00:00 [pubmed]', '1977/01/01 00:01 [medline]', '1977/01/01 00:00 [entrez]']",ppublish,Am J Hematol. 1977;3:93-103. doi: 10.1002/ajh.2830030111.,,"['0 (Antigens, Neoplasm)', '0 (Immune Sera)']",['10.1002/ajh.2830030111 [doi]'],,,,,,,,,,
414509,NLM,MEDLINE,19780310,20190812,0001-6322 (Print) 0001-6322 (Linking),40,3,1977 Nov 28,Multifocal leukoencephalopathy in adult leukemia: histologic features and etiologic considerations.,273-6,"['Garcia, J H', 'Sandbank, U', 'Gutin, P']","['Garcia JH', 'Sandbank U', 'Gutin P']",['eng'],"['Case Reports', 'Journal Article', ""Research Support, U.S. Gov't, P.H.S.""]",,Germany,Acta Neuropathol,Acta neuropathologica,0412041,IM,"['Adult', 'Brain/pathology', 'Humans', 'Injections, Spinal', 'Leukemia, Lymphoid/*pathology/therapy', 'Leukoencephalopathy, Progressive Multifocal/*pathology', 'Male', 'Radiotherapy Dosage', 'Thiotepa/therapeutic use', 'Vacuoles/pathology']",1977/11/28 00:00,1977/11/28 00:01,['1977/11/28 00:00'],"['1977/11/28 00:00 [pubmed]', '1977/11/28 00:01 [medline]', '1977/11/28 00:00 [entrez]']",ppublish,Acta Neuropathol. 1977 Nov 28;40(3):273-6. doi: 10.1007/BF00691966.,"A number of structural alteration in brains of leukemic children have been attributed to intrathecal administration of methotrexate and radiation therapy. We report an instance of asymptomatic encephalopathy in an adult who received thio-TEPA (by subarachnoid injection) as treatment for leukemic meningitis. The lesions were microscopic, confined to cerebral white matter and included: vacuolation, myelin destruction, axonal swelling, gliosis, deposition of mineral salts and aggregates of large foamy cells. The etiology of this condition remains undetermined.",['905Z5W3GKH (Thiotepa)'],['10.1007/BF00691966 [doi]'],,,,,,,,,,
414504,NLM,MEDLINE,19780321,20180216,0001-5792 (Print) 0001-5792 (Linking),59,1,1978,Occurrence of haemoglobin H in leukaemia: a further case of erythroleukaemia.,37-44,"['Beaven, G H', 'Coleman, P N', 'White, J C']","['Beaven GH', 'Coleman PN', 'White JC']",['eng'],"['Case Reports', 'Journal Article']",,Switzerland,Acta Haematol,Acta haematologica,0141053,IM,"['Aged', 'Erythrocytes/ultrastructure', 'Hemoglobin H/analysis', 'Humans', 'Leukemia, Erythroblastic, Acute/*blood', 'Male']",1978/01/01 00:00,1978/01/01 00:01,['1978/01/01 00:00'],"['1978/01/01 00:00 [pubmed]', '1978/01/01 00:01 [medline]', '1978/01/01 00:00 [entrez]']",ppublish,Acta Haematol. 1978;59(1):37-44. doi: 10.1159/000207743.,"Erythroleukaemia in an elderly Caucasian male was associated with the presence of 15% of haemoglobin H (Hb-H; Hb-beta4) in the haemolysate, identified by electrophoretic analysis, isolation and 'finger-printing'. The peripheral blood picture was dimorphic, with 40% of hypochromic and morphologically abnormal red cells. Inclusion bodies indicative of the presence of Hb-H occurred in 30% of the red cells after supravital staining. The rare occurrence of Hb-H in leukaemic conditions and its distribution in the red cells is discussed in relation to the possible clonal origin of leukaemia and the involvement of red cell precursors.",['9034-79-1 (Hemoglobin H)'],['10.1159/000207743 [doi]'],,,,,,,,,,
414503,NLM,MEDLINE,19780321,20180216,0001-5792 (Print) 0001-5792 (Linking),59,1,1978,Unusual lymphocyte morphology in a case of chronic lymphatic leukaemia: apparent nuclear extrusion.,25-30,"['Newell, D G', 'Jayaswal, U', 'Smith, J', 'Roath, S']","['Newell DG', 'Jayaswal U', 'Smith J', 'Roath S']",['eng'],"['Case Reports', 'Journal Article']",,Switzerland,Acta Haematol,Acta haematologica,0141053,IM,"['Aged', 'Cell Membrane/ultrastructure', 'Cell Nucleus/ultrastructure', 'Humans', 'Leukemia, Lymphoid/*blood', 'Lymphocytes/*ultrastructure', 'Male']",1978/01/01 00:00,1978/01/01 00:01,['1978/01/01 00:00'],"['1978/01/01 00:00 [pubmed]', '1978/01/01 00:01 [medline]', '1978/01/01 00:00 [entrez]']",ppublish,Acta Haematol. 1978;59(1):25-30. doi: 10.1159/000207741.,The unusual lymphocytes from a case of chronic lymphatic leukaemia are described in terms of surface morphology and ultrastructure. Surface blebs were found to consist of nuclear material surrounded by plasma membrane. On the information available it was not possible to determine whether these were due to cell motility or nuclear extrusion.,,['10.1159/000207741 [doi]'],,,,,,,,,,
414501,NLM,MEDLINE,19780321,20180216,0001-5792 (Print) 0001-5792 (Linking),59,1,1978,Detection of cytochemical and morphological anomalies in 'preleukemia'.,1-18,"['Schmalzi, F', 'Konwalinka, G', 'Michlmayr, G', 'Abbrederis, K', 'Braunsteiner, H']","['Schmalzi F', 'Konwalinka G', 'Michlmayr G', 'Abbrederis K', 'Braunsteiner H']",['eng'],['Journal Article'],,Switzerland,Acta Haematol,Acta haematologica,0141053,IM,"['Adult', 'Anemia, Aplastic/diagnosis/pathology', 'Bone Marrow', 'Bone Marrow Examination', 'Diagnostic Errors', 'Female', 'Histocytochemistry', 'Humans', 'Preleukemia/*diagnosis/pathology', 'Prognosis', 'Prospective Studies']",1978/01/01 00:00,1978/01/01 00:01,['1978/01/01 00:00'],"['1978/01/01 00:00 [pubmed]', '1978/01/01 00:01 [medline]', '1978/01/01 00:00 [entrez]']",ppublish,Acta Haematol. 1978;59(1):1-18. doi: 10.1159/000207739.,"The present investigations confirm and extend previous reports on the occurrence of cytochemical anomalies among the hemopoietic cells in preleukemia. The cytochemical patterns of the hemopietic cells obtained from 19 patients suffering from a preleukemic disorder have been studied. The diagnostic value of the cytochemical examination using a panel of 10 different tests is emphasized. In a prospective study in 17 out of 25 patients, preleukemia had been correctly diagnosed. In 4 patients leukemia developed within 2-4 months from the diagnosis ('imminent leukemia'), in 13 patients leukemia or smouldering leukemia developed between 4 and 25 months after the diagnosis ('true preleukemia'). The cytochemical profiles of the hemopoietic cells of the latter have been compared with those of 14 patients suffering from aplastic anemia. In preleukemia the blasts did not exceed 3% of the nucleated bone marrow cells. The clinical value of the diagnosis 'preleukemia' is discussed as well as the prognosis and the possible therapeutic approaches.",,['10.1159/000207739 [doi]'],,,,,,,,,,
414417,NLM,MEDLINE,19780321,20161026,0375-8427 (Print) 0375-8427 (Linking),22,11,1977 Nov,[Alkaline phosphatase in neutrophilic granulocytes of peripheral blood from healthy and leukemic cattle].,673-7,"['Rademacher, R', 'Sodomkova, D', 'Vanasek, J']","['Rademacher R', 'Sodomkova D', 'Vanasek J']",['ger'],"['English Abstract', 'Journal Article']",Alkalicka fosfataza v neutrofilnich granulocytech periferni krve zdraveho a leukozniho skotu.,Czech Republic,Vet Med (Praha),Veterinarni medicina,0063417,IM,"['Alkaline Phosphatase/*blood', 'Animals', 'Cattle', 'Cattle Diseases/*enzymology', 'Leukemia/enzymology/*veterinary', 'Neutrophils/*enzymology']",1977/11/01 00:00,1977/11/01 00:01,['1977/11/01 00:00'],"['1977/11/01 00:00 [pubmed]', '1977/11/01 00:01 [medline]', '1977/11/01 00:00 [entrez]']",ppublish,Vet Med (Praha). 1977 Nov;22(11):673-7.,,['EC 3.1.3.1 (Alkaline Phosphatase)'],,,,,,,,,,,
414384,NLM,MEDLINE,19780310,20071115,0039-2073 (Print) 0039-2073 (Linking),153,12,1977 Dec,[Some remarks concerning the tissue-air-ratio (TAR) in the case of bilateral total body irradiation (author's transl)].,820-4,"['Hochhauser, E']",['Hochhauser E'],['ger'],"['Case Reports', 'English Abstract', 'Journal Article']",Zum Gewebe-Luft-Verhaltnis bei doppelseitiger Ganzkorperbestrahlung.,Germany,Strahlentherapie,Strahlentherapie,1260024,IM,"['Child', 'Cobalt Radioisotopes/*therapeutic use', 'Humans', 'Leukemia, Lymphoid/radiotherapy', '*Radioisotope Teletherapy', 'Radiotherapy Dosage', 'Technology, Radiologic/methods', '*Whole-Body Counting']",1977/12/01 00:00,1977/12/01 00:01,['1977/12/01 00:00'],"['1977/12/01 00:00 [pubmed]', '1977/12/01 00:01 [medline]', '1977/12/01 00:00 [entrez]']",ppublish,Strahlentherapie. 1977 Dec;153(12):820-4.,"The TAR's resulting from the bilateral 60Co-irradiation of an homogeneous whole body phantom and of a quadratic phantom are measured in their midlines and at their surfaces of incidence. They are compared with measurements on a patient. The dose contributions of scattered radiation and its effective energy are determined by means of a simple water-phantom. Investigations concerning the influence of the ""os ilium"" on the midline dose showed that besides the former mentioned other bone structures too in the pelvic area are responsible for the low rectal dose in patients. Rectal doses therefore should not considered representative for the midline dose. The variation of the midline dose depending on the source distance is discussed.",['0 (Cobalt Radioisotopes)'],,,,,,,,,,,
414081,NLM,MEDLINE,19780310,20071115,0341-3098 (Print) 0341-3098 (Linking),119,46,1977 Nov 18,[Problems of cancer immunotherapy (author's transl)].,1497-1500,"['Gericke, D']",['Gericke D'],['ger'],"['English Abstract', 'Journal Article', 'Review']",Probleme der Krebsimmuntherapie.,Germany,MMW Munch Med Wochenschr,"MMW, Munchener medizinische Wochenschrift",7801805,IM,"['Animals', 'Antigens, Neoplasm', 'BCG Vaccine/administration & dosage/therapeutic use', 'Cell Transformation, Neoplastic', 'Humans', 'Immunity, Active', 'Immunity, Maternally-Acquired', '*Immunotherapy', 'Leukemia, Myeloid, Acute/therapy', 'Mice', 'Neoplasms/immunology/*therapy', 'Neuraminidase', 'Vaccination']",1977/11/18 00:00,1977/11/18 00:01,['1977/11/18 00:00'],"['1977/11/18 00:00 [pubmed]', '1977/11/18 00:01 [medline]', '1977/11/18 00:00 [entrez]']",ppublish,MMW Munch Med Wochenschr. 1977 Nov 18;119(46):1497-1500.,"Active immunization has received a new impulse most recently through the treatment of tumor cells with the enzyme neuraminidase from Vibrio cholerae. There is no passive specific immunotherapy in humans. In the field of unspecific active immunotherapy there are very many, partly contradictory, findings, especially with BCG, Corynebacterium parvum and preparations from these and other organisms. A cellularly transmitted immunity has been attempted, but so far without very encouraging results. It must be emphasized that all these statements refer to humans.","['0 (Antigens, Neoplasm)', '0 (BCG Vaccine)', 'EC 3.2.1.18 (Neuraminidase)']",,,,,,,,,42,,
