PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,PL,TA,JT,JID,RN,SB,MH,EDAT,MHDA,CRDT,PHST,AID,PST,SO,TT,AB,PMC,RF,CIN,GR,PS,FPS
4366665,NLM,MEDLINE,19740919,20041117,0015-8151 (Print) 0015-8151 (Linking),0,0,1973,[Effects of extracorporeal irradiation on normal and pathological lymhocytes].,suppl:284-5,"['Frischauf, H', 'Honetz, N', 'Knapp, W', 'Madl, W', 'Mittermayer, K', 'Neumann, E']","['Frischauf H', 'Honetz N', 'Knapp W', 'Madl W', 'Mittermayer K', 'Neumann E']",['ger'],['Journal Article'],Germany,Fortschr Geb Rontgenstr Nuklearmed,Fortschritte auf dem Gebiete der Rontgenstrahlen und der Nuklearmedizin,7507118,"['0 (Lectins)', 'EC 2.7.1.21 (Thymidine Kinase)']",IM,"['Cells, Cultured', '*Extracorporeal Circulation', 'Humans', 'Lectins/pharmacology', 'Leukemia/*radiotherapy', 'Lymphocytes/drug effects/enzymology/*radiation effects', '*Radiation Effects', 'Thymidine Kinase/blood/radiation effects']",1973/01/01 00:00,1973/01/01 00:01,['1973/01/01 00:00'],"['1973/01/01 00:00 [pubmed]', '1973/01/01 00:01 [medline]', '1973/01/01 00:00 [entrez]']",,ppublish,Fortschr Geb Rontgenstr Nuklearmed. 1973;0(0):suppl:284-5.,Untersuchungen zum Einfluss der extrakorporalen Bestrahlung auf normale und pathologische Lymphozyten,,,,,,,
4366608,NLM,MEDLINE,19740919,20131121,0015-8151 (Print) 0015-8151 (Linking),0,0,1973,[Irradiation of the CNS in acute leukoses within the scope of 1st attack treatment].,suppl:183-4,"['Heilmann, H P', 'Maas, B']","['Heilmann HP', 'Maas B']",['ger'],['Journal Article'],Germany,Fortschr Geb Rontgenstr Nuklearmed,Fortschritte auf dem Gebiete der Rontgenstrahlen und der Nuklearmedizin,7507118,"['0 (Cobalt Radioisotopes)', '8N3DW7272P (Cyclophosphamide)', 'YL5FZ2Y5U1 (Methotrexate)']",IM,"['Central Nervous System/*radiation effects', 'Child', 'Cobalt Radioisotopes/therapeutic use', 'Cyclophosphamide/therapeutic use', 'Humans', 'Leukemia, Lymphoid/drug therapy/*radiotherapy', 'Methotrexate/therapeutic use', '*Radiation Effects', 'Radioisotope Teletherapy', 'Radiotherapy Dosage', 'Time Factors']",1973/01/01 00:00,1973/01/01 00:01,['1973/01/01 00:00'],"['1973/01/01 00:00 [pubmed]', '1973/01/01 00:01 [medline]', '1973/01/01 00:00 [entrez]']",,ppublish,Fortschr Geb Rontgenstr Nuklearmed. 1973;0(0):suppl:183-4.,ZNS-Bestrahlung bei akuten Leukosen im Rahmen der Therapie des ersten Schubes,,,,,,,
4366607,NLM,MEDLINE,19740919,20151119,0015-8151 (Print) 0015-8151 (Linking),0,0,1973,[Report on experiences in the treatment of childhood leukoses using irradiation of the CNS and combined cytostatic medication].,suppl:181-3,"['Grobe, H', 'Schnepper, E', 'Schellong, G']","['Grobe H', 'Schnepper E', 'Schellong G']",['ger'],['Journal Article'],Germany,Fortschr Geb Rontgenstr Nuklearmed,Fortschritte auf dem Gebiete der Rontgenstrahlen und der Nuklearmedizin,7507118,"['5J49Q6B70F (Vincristine)', 'YL5FZ2Y5U1 (Methotrexate)']",IM,"['Central Nervous System/*radiation effects', 'Child', 'Follow-Up Studies', 'Humans', 'Leukemia, Lymphoid/drug therapy/radiotherapy/*therapy', 'Methods', 'Methotrexate/therapeutic use', '*Radiation Effects', 'Radiotherapy Dosage', 'Remission, Spontaneous', 'Time Factors', 'Vincristine/therapeutic use']",1973/01/01 00:00,1973/01/01 00:01,['1973/01/01 00:00'],"['1973/01/01 00:00 [pubmed]', '1973/01/01 00:01 [medline]', '1973/01/01 00:00 [entrez]']",,ppublish,Fortschr Geb Rontgenstr Nuklearmed. 1973;0(0):suppl:181-3.,Erfahrungsbericht uber die Behandlung kindlicher Leukosen mit ZNS-Bestrahlung und kombinierter Cytostatika-Medikation,,,,,,,
4366538,NLM,MEDLINE,19740913,20190702,0027-5107 (Print) 0027-5107 (Linking),23,3,1974 Jun,Comparative studies of the effects of carcinogenic and antitumor agents on the DNA replication of cultured mammalian cells.,387-94,"['Makino, F', 'Okada, S']","['Makino F', 'Okada S']",['eng'],['Journal Article'],Netherlands,Mutat Res,Mutation research,0400763,"['0 (Antineoplastic Agents)', '0 (Carcinogens)', '0 (DNA, Neoplasm)', '0 (Mesylates)', '0 (Mitomycins)', '0 (Mutagens)', '0 (Nitrosoguanidines)', '0 (Quinolines)', '10028-17-8 (Tritium)', '50D9XSG0VR (Mechlorethamine)', 'VC2W18DGKR (Thymidine)']",IM,"['Animals', 'Antineoplastic Agents/*pharmacology', 'Carcinogens/*pharmacology', 'Cell Line', '*Cells, Cultured', 'Centrifugation, Zonal', '*DNA Replication/drug effects/radiation effects', 'DNA, Neoplasm/analysis', 'In Vitro Techniques', 'Leukemia, Lymphoid', 'Mechlorethamine/pharmacology', 'Mesylates/pharmacology', 'Mice', 'Mitomycins/pharmacology', 'Mutagens', 'Nitrosoguanidines/pharmacology', 'Peptide Chain Elongation, Translational', 'Quinolines/pharmacology', 'Radiation Genetics', 'Thymidine/metabolism', 'Tritium', '*Ultraviolet Rays']",1974/06/01 00:00,1974/06/01 00:01,['1974/06/01 00:00'],"['1974/06/01 00:00 [pubmed]', '1974/06/01 00:01 [medline]', '1974/06/01 00:00 [entrez]']","['0027-5107(74)90113-4 [pii]', '10.1016/0027-5107(74)90113-4 [doi]']",ppublish,Mutat Res. 1974 Jun;23(3):387-94. doi: 10.1016/0027-5107(74)90113-4.,,,,,,,,
4366531,NLM,MEDLINE,19740913,20190613,0006-2960 (Print) 0006-2960 (Linking),13,14,1974 Jul 2,Separation of ribonucleotides and deoxyribonucleotides on columns of borate covalently linked to cellulose. Application to the assay of ribonucleoside diphosphate reductase.,2904-7,"['Moore, E C', 'Peterson, D', 'Yang, L Y', 'Yeung, C Y', 'Neff, N F']","['Moore EC', 'Peterson D', 'Yang LY', 'Yeung CY', 'Neff NF']",['eng'],"['Comparative Study', 'Journal Article']",United States,Biochemistry,Biochemistry,0370623,"['0 (Borates)', '0 (Buffers)', '0 (Carbon Radioisotopes)', '0 (Cytosine Nucleotides)', '0 (Deoxyribonucleotides)', '0 (Ribonucleotides)', '61D2G4IYVH (Adenosine Diphosphate)', '9004-34-6 (Cellulose)', 'EC 1.17.4.- (Ribonucleotide Reductases)']",IM,"['Adenosine Diphosphate/metabolism', 'Animals', 'Ascitic Fluid/cytology', 'Borates', 'Buffers', 'Carbon Radioisotopes', 'Carcinoma, Hepatocellular/enzymology', 'Cell Line', 'Cellulose', 'Chromatography', 'Chromatography, Ion Exchange', 'Cricetinae', 'Cytosine Nucleotides/metabolism', 'Deoxyribonucleotides/*isolation & purification', 'Evaluation Studies as Topic', 'Humans', 'Leukemia/enzymology', 'Liver Neoplasms', 'Lung/enzymology', 'Methods', 'Neoplasms, Experimental/enzymology', 'Oxidation-Reduction', 'Rats', 'Ribonucleotide Reductases/*analysis', 'Ribonucleotides/*isolation & purification']",1974/07/02 00:00,1974/07/02 00:01,['1974/07/02 00:00'],"['1974/07/02 00:00 [pubmed]', '1974/07/02 00:01 [medline]', '1974/07/02 00:00 [entrez]']",['10.1021/bi00711a020 [doi]'],ppublish,Biochemistry. 1974 Jul 2;13(14):2904-7. doi: 10.1021/bi00711a020.,,,,,,,,
4366516,NLM,MEDLINE,19740919,20190817,0025-7125 (Print) 0025-7125 (Linking),57,5,1973 Sep,Steroid therapy of multiple myeloma and macroglobulinemia.,1321-30,"['Hoogstraten, B']",['Hoogstraten B'],['eng'],"['Journal Article', 'Review']",United States,Med Clin North Am,The Medical clinics of North America,2985236R,"['0 (Adrenal Cortex Hormones)', '0 (Glucocorticoids)', '0 (Immunoglobulins)', '0 (Myeloma Proteins)', '9002-60-2 (Adrenocorticotropic Hormone)', 'Q41OR9510P (Melphalan)', 'VB0R961HZT (Prednisone)']",IM,"['Adrenal Cortex Hormones/*therapeutic use', 'Adrenocorticotropic Hormone/*therapeutic use', 'Anemia/drug therapy', 'Anemia, Hemolytic, Autoimmune/drug therapy', 'Blood Urea Nitrogen', 'Glucocorticoids/therapeutic use', 'Humans', 'Hypercalcemia/drug therapy/etiology', 'Immunoglobulins/analysis', 'Leukemia/drug therapy', 'Lymphoma/drug therapy', 'Melphalan/administration & dosage/*therapeutic use', 'Multiple Myeloma/*drug therapy', 'Myeloma Proteins/blood', 'Prednisone/*administration & dosage/therapeutic use', 'Waldenstrom Macroglobulinemia/*drug therapy']",1973/09/01 00:00,1973/09/01 00:01,['1973/09/01 00:00'],"['1973/09/01 00:00 [pubmed]', '1973/09/01 00:01 [medline]', '1973/09/01 00:00 [entrez]']","['S0025-7125(16)32232-5 [pii]', '10.1016/s0025-7125(16)32232-5 [doi]']",ppublish,Med Clin North Am. 1973 Sep;57(5):1321-30. doi: 10.1016/s0025-7125(16)32232-5.,,,,32,,,,
4366514,NLM,MEDLINE,19740913,20190812,0001-6322 (Print) 0001-6322 (Linking),27,4,1974 Apr 30,"Progressive multifocal leukoencephalopathy with paramyxovirus-like structures, Hirano bodies and neurogibrillary tangles.",277-88,"['Hadfield, M G', 'Martinez, A J', 'Gilmartin, R C']","['Hadfield MG', 'Martinez AJ', 'Gilmartin RC']",['eng'],['Journal Article'],Germany,Acta Neuropathol,Acta neuropathologica,0412041,,IM,"['Basal Ganglia/pathology', 'Brain/*pathology', 'Cell Nucleus', 'Cerebral Cortex/pathology', 'Culture Techniques', 'Cytoplasm', 'Demyelinating Diseases/pathology', 'Female', 'Frontal Lobe/pathology', 'Hemagglutination', 'Humans', 'Inclusion Bodies', 'Leukemia, Lymphoid/complications', 'Leukoencephalopathy, Progressive Multifocal/complications/*pathology', 'Microscopy, Electron', 'Middle Aged', 'Neoplasm Seeding', '*Neurofibrils', 'Neuroglia', 'Paramyxoviridae/*isolation & purification']",1974/04/30 00:00,1974/04/30 00:01,['1974/04/30 00:00'],"['1974/04/30 00:00 [pubmed]', '1974/04/30 00:01 [medline]', '1974/04/30 00:00 [entrez]']",['10.1007/BF00690693 [doi]'],ppublish,Acta Neuropathol. 1974 Apr 30;27(4):277-88. doi: 10.1007/BF00690693.,,,,,,,,
4366504,NLM,MEDLINE,19740917,20151119,0008-5472 (Print) 0008-5472 (Linking),34,8,1974 Aug,Virus release by cell colonies derived from chickens and cultures infected with avian myeloblastosis virus.,1822-6,"['Dodge, W H']",['Dodge WH'],['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,,IM,"['Animals', 'Avian Leukosis/*microbiology', 'Avian Leukosis Virus/*isolation & purification', 'Cell Differentiation', 'Cell Division', '*Cell Transformation, Neoplastic', '*Chickens', 'Clone Cells/*microbiology', 'Phagocytes']",1974/08/01 00:00,1974/08/01 00:01,['1974/08/01 00:00'],"['1974/08/01 00:00 [pubmed]', '1974/08/01 00:01 [medline]', '1974/08/01 00:00 [entrez]']",,ppublish,Cancer Res. 1974 Aug;34(8):1822-6.,,,,,,,,
4366406,NLM,MEDLINE,19740907,20211203,0090-6980 (Print) 0090-6980 (Linking),6,6,1974 Jun 25,Effects of indomethacin on Moloney sarcoma virus-induced tumors.,463-73,"['Humes, J L', 'Cupo, J J Jr', 'Strausser, H R']","['Humes JL', 'Cupo JJ Jr', 'Strausser HR']",['eng'],['Journal Article'],United States,Prostaglandins,Prostaglandins,0320271,"['0 (Antilymphocyte Serum)', '0 (Prostaglandins)', 'E0399OZS9N (Cyclic AMP)', 'H2D2X058MU (Cyclic GMP)', 'XXE1CET956 (Indomethacin)']",IM,"['Animals', 'Antilymphocyte Serum/pharmacology', 'Cell Division/*drug effects', 'Cyclic AMP/*metabolism', 'Cyclic GMP/*metabolism', 'Depression, Chemical', 'Immunosuppression Therapy', 'Indomethacin/*pharmacology', 'Male', 'Mice', 'Mice, Inbred BALB C', 'Moloney murine leukemia virus', 'Prostaglandins/*metabolism', 'Sarcoma, Experimental/*metabolism/pathology', 'Stimulation, Chemical', 'Time Factors']",1974/06/25 00:00,2001/03/28 10:01,['1974/06/25 00:00'],"['1974/06/25 00:00 [pubmed]', '2001/03/28 10:01 [medline]', '1974/06/25 00:00 [entrez]']","['S0090-6980(74)80056-0 [pii]', '10.1016/s0090-6980(74)80056-0 [doi]']",ppublish,Prostaglandins. 1974 Jun 25;6(6):463-73. doi: 10.1016/s0090-6980(74)80056-0.,,,,,,,,
4366326,NLM,MEDLINE,19740907,20190702,0027-5107 (Print) 0027-5107 (Linking),19,1,1973 Jul,Repair replication and unscheduled DNA synthesis in mammalian cell lines showing differential sensitivity to alkylating agents.,119-28,"['Fox, M', 'Fox, B W']","['Fox M', 'Fox BW']",['eng'],['Journal Article'],Netherlands,Mutat Res,Mutation research,0400763,"['0 (Alkylating Agents)', '0 (DNA, Neoplasm)', '0 (Mesylates)', '0 (Mutagens)', '10028-17-8 (Tritium)', '50D9XSG0VR (Mechlorethamine)', 'VC2W18DGKR (Thymidine)']",IM,"['Alkylating Agents/*pharmacology', 'Animals', 'Autoradiography', '*Cell Line', 'Cell Survival', 'Centrifugation, Density Gradient', 'Clone Cells', '*DNA Repair', 'DNA Replication', 'DNA, Neoplasm/biosynthesis', 'Leukemia, Lymphoid', 'Mechlorethamine/pharmacology', 'Mesylates/pharmacology', '*Mutagens', 'Sarcoma, Yoshida', 'Thymidine/metabolism', 'Tritium']",1973/07/01 00:00,1973/07/01 00:01,['1973/07/01 00:00'],"['1973/07/01 00:00 [pubmed]', '1973/07/01 00:01 [medline]', '1973/07/01 00:00 [entrez]']","['0027-5107(73)90119-X [pii]', '10.1016/0027-5107(73)90119-x [doi]']",ppublish,Mutat Res. 1973 Jul;19(1):119-28. doi: 10.1016/0027-5107(73)90119-x.,,,,,,,,
4366293,NLM,MEDLINE,19740905,20190619,0003-4819 (Print) 0003-4819 (Linking),81,1,1974 Jul,Letter: Androgen role in erythroleukemia after treatment with alkylating agents.,118-9,"['Ruffner, B W']",['Ruffner BW'],['eng'],['Journal Article'],United States,Ann Intern Med,Annals of internal medicine,0372351,"['0 (Alkylating Agents)', '0 (Androgens)', '04079A1RDZ (Cytarabine)', '18D0SL7309 (Chlorambucil)', '905Z5W3GKH (Thiotepa)', '9JU12S4YFY (Fluoxymesterone)']",IM,"['Adult', 'Alkylating Agents/*administration & dosage', 'Androgens/*adverse effects', 'Carcinoma, Intraductal, Noninfiltrating/drug therapy', 'Chlorambucil/administration & dosage', 'Cytarabine/administration & dosage', 'Female', 'Fluoxymesterone/administration & dosage', 'Humans', 'Leukemia, Erythroblastic, Acute/*chemically induced/drug therapy', 'Leukemia, Myeloid/chemically induced', 'Leukemia, Myeloid, Acute/chemically induced', 'Lung Neoplasms/drug therapy', 'Neoplasm Metastasis', 'Thiotepa/administration & dosage']",1974/07/01 00:00,1974/07/01 00:01,['1974/07/01 00:00'],"['1974/07/01 00:00 [pubmed]', '1974/07/01 00:01 [medline]', '1974/07/01 00:00 [entrez]']",['10.7326/0003-4819-81-1-118 [doi]'],ppublish,Ann Intern Med. 1974 Jul;81(1):118-9. doi: 10.7326/0003-4819-81-1-118.,,,,,,,,
4366266,NLM,MEDLINE,19740830,20211203,0025-8458 (Print) 0025-8458 (Linking),69,8,1974 Feb 22,[Latency and reactivation of herpes group viruses].,309-12,"['zur Hausen, H']",['zur Hausen H'],['ger'],"['Journal Article', 'Review']",Germany,Med Klin,Medizinische Klinik,0376637,"['0 (DNA, Viral)']",IM,"['Animals', 'Cytomegalovirus/isolation & purification', 'DNA, Viral/biosynthesis', 'Herpesviridae Infections/complications/microbiology', 'Herpesvirus 3, Human/isolation & purification', 'Herpesvirus 4, Human/isolation & purification', 'Hodgkin Disease/complications', 'Humans', 'Immunosuppression Therapy', 'Leukemia/complications', 'Lymphocytes', 'Mice', 'Rabbits', 'Recurrence', 'Simplexvirus/isolation & purification', 'Trigeminal Nerve', 'Virulence']",1974/02/22 00:00,2000/03/22 09:00,['1974/02/22 00:00'],"['1974/02/22 00:00 [pubmed]', '2000/03/22 09:00 [medline]', '1974/02/22 00:00 [entrez]']",,ppublish,Med Klin. 1974 Feb 22;69(8):309-12.,Latenz und Reaktivierung von Viren der Herpesgruppe,,,13,,,,
4366161,NLM,MEDLINE,19740905,20131121,,50,10,1974 Feb 26,[Cancer and immunosuppressive treatment. Apropos of 2 cases].,657-63,"['Le Goff, P', 'Le Menn, G']","['Le Goff P', 'Le Menn G']",['fre'],"['English Abstract', 'Journal Article']",France,Sem Hop,La semaine des hopitaux : organe fonde par l'Association d'enseignement medical des hopitaux de Paris,9410059,"['0 (Immunosuppressive Agents)', '18D0SL7309 (Chlorambucil)']",IM,"['Arthritis, Rheumatoid/drug therapy', 'Autoimmune Diseases/*drug therapy', 'Brain Neoplasms', 'Carcinoma, Squamous Cell/chemically induced', 'Chlorambucil/adverse effects/therapeutic use', 'Female', 'Glioblastoma/chemically induced', 'Humans', 'Immunosuppressive Agents/*adverse effects/therapeutic use', 'Leukemia/chemically induced', 'Lymphoma/chemically induced', 'Middle Aged', 'Neoplasms/*chemically induced', 'Transplantation, Heterologous', 'Uterine Cervical Neoplasms/chemically induced']",1974/02/26 00:00,1974/02/26 00:01,['1974/02/26 00:00'],"['1974/02/26 00:00 [pubmed]', '1974/02/26 00:01 [medline]', '1974/02/26 00:00 [entrez]']",,ppublish,Sem Hop. 1974 Feb 26;50(10):657-63.,Cancer et traitement immunodepresseur. A propos de deux observations,,,,,,,
4366137,NLM,MEDLINE,19740826,20171116,0042-1324 (Print) 0042-1324 (Linking),76,4,1973 Jul-Aug,[Synthetic polynucleotides as nonspecific stimulators of the body's immunological system].,3-20,"['Zemskov, V M']",['Zemskov VM'],['rus'],"['Journal Article', 'Review']",Russia (Federation),Usp Sovrem Biol,Uspekhi sovremennoi biologii,0413771,"['0 (Adjuvants, Immunologic)', '0 (Anti-Infective Agents)', '0 (Antineoplastic Agents)', '0 (Antiviral Agents)', '0 (Interferon Inducers)', '0 (Polynucleotides)', '24936-38-7 (Poly A-U)', '27416-86-0 (Poly U)', 'O84C90HH2L (Poly I-C)']",IM,"['*Adjuvants, Immunologic', 'Animals', '*Anti-Infective Agents', 'Antibody Formation', '*Antineoplastic Agents', '*Antiviral Agents', 'Friend murine leukemia virus', 'Hepatitis A/prevention & control', 'Herpesviridae Infections/prevention & control', 'Interferon Inducers', 'Keratoconjunctivitis/prevention & control', 'Leukemia, Experimental/drug therapy', 'Molecular Weight', 'Neoplasms, Experimental/drug therapy', 'Orthomyxoviridae Infections/prevention & control', 'Poly A-U/pharmacology', 'Poly I-C/pharmacology', 'Poly U/pharmacology', 'Polynucleotides/*pharmacology', 'Protozoan Infections/drug therapy']",1973/07/01 00:00,1973/07/01 00:01,['1973/07/01 00:00'],"['1973/07/01 00:00 [pubmed]', '1973/07/01 00:01 [medline]', '1973/07/01 00:00 [entrez]']",,ppublish,Usp Sovrem Biol. 1973 Jul-Aug;76(4):3-20.,Sinteticheskie polinukleotidy kak nespetsificheskie stimuliatory immunologicheskoi sistemy organizma,,,117,,,,
4366130,NLM,MEDLINE,19740826,20071115,0023-6764 (Print) 0023-6764 (Linking),24,1,1974 Feb,Oncogenic DNA viruses of nonhuman primates: a review.,182-92,"['Falk, L A']",['Falk LA'],['eng'],"['Journal Article', 'Review']",United States,Lab Anim Sci,Laboratory animal science,1266503,"['0 (Antigens, Viral)']",IM,"['Animals', 'Antigens, Viral', 'Burkitt Lymphoma/immunology/veterinary', 'Cell Transformation, Neoplastic', 'Haplorhini', 'Herpes Simplex/veterinary', 'Herpesviridae/immunology/isolation & purification', 'Herpesviridae Infections/immunology/microbiology/*veterinary', 'Herpesvirus 4, Human/immunology', 'Leukemia, Lymphoid/immunology/microbiology/veterinary', 'Lymphocytes/microbiology', 'Lymphoma/immunology/microbiology/veterinary', 'Monkey Diseases/immunology/microbiology', '*Oncogenic Viruses', '*Primates', 'Simplexvirus']",1974/02/01 00:00,1974/02/01 00:01,['1974/02/01 00:00'],"['1974/02/01 00:00 [pubmed]', '1974/02/01 00:01 [medline]', '1974/02/01 00:00 [entrez]']",,ppublish,Lab Anim Sci. 1974 Feb;24(1):182-92.,,,,63,,,,
4366129,NLM,MEDLINE,19740823,20091111,0544-6856 (Print) 0544-6856 (Linking),1,0,1967,Immunology of virus-induced tumours.,207-22,"['Sjogren, H O']",['Sjogren HO'],['eng'],"['Journal Article', 'Review']",England,Mod Trends Med Virol,Modern trends in medical virology,0076444,"['0 (Antigens, Neoplasm)', '0 (Histocompatibility Antigens)']",IM,"['Adenoviridae/immunology', 'Animals', 'Antigens, Neoplasm/*analysis', 'Avian Sarcoma Viruses/immunology', 'Complement Fixation Tests', 'Cross Infection/immunology', 'Cytotoxicity Tests, Immunologic', 'Fluorescent Antibody Technique', 'Friend murine leukemia virus/immunology', 'Histocompatibility Antigens/analysis', 'Leukemia Virus, Murine/immunology', 'Mice', 'Moloney murine leukemia virus/immunology', 'Neoplasm Transplantation', 'Neoplasms, Experimental/*immunology', 'Oncogenic Viruses/*immunology', 'Polyomavirus/immunology', 'Rauscher Virus/immunology', 'Sarcoma, Avian/immunology', 'Simian virus 40/immunology', 'Tumor Virus Infections/immunology']",1967/01/01 00:00,1967/01/01 00:01,['1967/01/01 00:00'],"['1967/01/01 00:00 [pubmed]', '1967/01/01 00:01 [medline]', '1967/01/01 00:00 [entrez]']",,ppublish,Mod Trends Med Virol. 1967;1(0):207-22.,,,,46,,,,
4366108,NLM,MEDLINE,19740911,20191030,0583-9009 (Print) 0583-9009 (Linking),30,0,1974,Role of the cell surface in growth and transformation.,3-24,"['Burger, M M']",['Burger MM'],['eng'],"['Journal Article', 'Review']",United States,Symp Soc Dev Biol,The ... Symposium. Society for Developmental Biology. Symposium,100963225,"['0 (Glycosides)', '0 (Haptens)', '0 (Lectins)', '11028-71-0 (Concanavalin A)', 'EC 3.1.1.3 (Lipase)', 'EC 3.4.- (Peptide Hydrolases)', 'IY9XDZ35W2 (Glucose)', 'PHA4727WTP (Mannose)']",IM,"['Agglutination Tests', 'Animals', 'Cell Division', 'Cell Line/embryology', 'Cell Membrane/drug effects/*metabolism', '*Cell Transformation, Neoplastic', 'Cells, Cultured', 'Concanavalin A/pharmacology', 'Fibroblasts', 'Glucose', 'Glycosides/pharmacology', 'Haptens', 'Lectins/pharmacology', 'Leukemia L1210', 'Lipase', 'Mannose', 'Mice', 'Mice, Inbred Strains', 'Mitosis', 'Models, Biological', 'Peptide Hydrolases', 'Polyomavirus', 'Time Factors']",1974/01/01 00:00,1974/01/01 00:01,['1974/01/01 00:00'],"['1974/01/01 00:00 [pubmed]', '1974/01/01 00:01 [medline]', '1974/01/01 00:00 [entrez]']",['10.1016/b978-0-12-612973-1.50006-1 [doi]'],ppublish,Symp Soc Dev Biol. 1974;30(0):3-24. doi: 10.1016/b978-0-12-612973-1.50006-1.,,,,49,,,,
